,motif,score,task
15081,HNF4,-0.00265229004435,"K562, real motif"
15082,HNF4,-0.00664531486109,"K562, real motif"
15083,HNF4,-0.0030586689245,"K562, real motif"
15084,HNF4,-0.00560333346948,"K562, real motif"
15085,HNF4,-0.00186472164933,"K562, real motif"
15086,HNF4,-0.00314176199026,"K562, real motif"
15087,HNF4,-0.00273279170506,"K562, real motif"
15088,HNF4,-0.00100281543564,"K562, real motif"
15089,HNF4,-0.00378079991788,"K562, real motif"
15090,HNF4,-0.00189955194946,"K562, real motif"
15091,HNF4,-0.00384092517197,"K562, real motif"
15092,HNF4,-0.00301012396812,"K562, real motif"
15093,HNF4,-0.00458661746234,"K562, real motif"
15094,HNF4,-0.00433869240806,"K562, real motif"
15095,HNF4,-0.0028618152719,"K562, real motif"
15096,HNF4,-0.00564846629277,"K562, real motif"
15097,HNF4,-0.00198557344265,"K562, real motif"
15098,HNF4,-0.00403706217185,"K562, real motif"
15099,HNF4,-0.00133249070495,"K562, real motif"
15100,HNF4,-0.00570795452222,"K562, real motif"
15101,HNF4,-0.00549751892686,"K562, real motif"
15102,HNF4,-0.000728584825993,"K562, real motif"
15103,HNF4,-0.00397409219295,"K562, real motif"
15104,HNF4,-0.00142072176095,"K562, real motif"
15105,HNF4,-0.00673225522041,"K562, real motif"
15106,HNF4,-0.00179074599873,"K562, real motif"
15107,HNF4,-0.000697527546436,"K562, real motif"
15108,HNF4,-0.00162088742945,"K562, real motif"
15109,HNF4,-0.00165001454297,"K562, real motif"
15110,HNF4,-0.00213687121868,"K562, real motif"
15111,HNF4,-0.000669409055263,"K562, real motif"
15112,HNF4,-0.000892833515536,"K562, real motif"
15113,HNF4,0.00228320807219,"K562, real motif"
15114,HNF4,0.00461955508217,"K562, real motif"
15115,HNF4,0.00568139413372,"K562, real motif"
15116,HNF4,0.00496426038444,"K562, real motif"
15117,HNF4,0.0046032499522,"K562, real motif"
15118,HNF4,0.00300148874521,"K562, real motif"
15119,HNF4,-0.000937654462177,"K562, real motif"
15120,HNF4,0.00552048906684,"K562, real motif"
15121,HNF4,0.00313389697112,"K562, real motif"
15122,HNF4,0.00535059720278,"K562, real motif"
15123,HNF4,0.00897917244583,"K562, real motif"
15124,HNF4,0.00309558771551,"K562, real motif"
15125,HNF4,0.00174494145904,"K562, real motif"
15126,HNF4,0.00335661880672,"K562, real motif"
15127,HNF4,0.00875296629965,"K562, real motif"
15128,HNF4,0.00688222935423,"K562, real motif"
15129,HNF4,0.0046546603553,"K562, real motif"
15130,HNF4,0.00366118736565,"K562, real motif"
15131,HNF4,0.00279884343036,"K562, real motif"
15132,HNF4,0.00298237334937,"K562, real motif"
15133,HNF4,0.00137125502806,"K562, real motif"
15134,HNF4,-0.00219364347868,"K562, real motif"
15135,HNF4,0.00499140052125,"K562, real motif"
15136,HNF4,-0.000476170709589,"K562, real motif"
15137,HNF4,0.00365165318362,"K562, real motif"
15138,HNF4,-0.000680619559716,"K562, real motif"
15139,HNF4,-0.00121121807024,"K562, real motif"
15140,HNF4,0.00119528255891,"K562, real motif"
15141,HNF4,0.00162907887716,"K562, real motif"
15142,HNF4,0.0012256402988,"K562, real motif"
15143,HNF4,-0.00149902363773,"K562, real motif"
15144,HNF4,-0.0031938587781,"K562, real motif"
15145,HNF4,-0.000270845339401,"K562, real motif"
15146,HNF4,-0.00500331586227,"K562, real motif"
15147,HNF4,-0.00278432643972,"K562, real motif"
15148,HNF4,-0.00172833772376,"K562, real motif"
15149,HNF4,-0.00280319713056,"K562, real motif"
15150,HNF4,-0.00111630244646,"K562, real motif"
15151,HNF4,-0.00430206209421,"K562, real motif"
15152,HNF4,-0.000748477585148,"K562, real motif"
15153,HNF4,-0.000871094234753,"K562, real motif"
15154,HNF4,-0.00216563488357,"K562, real motif"
15155,HNF4,-0.000700973731,"K562, real motif"
15156,HNF4,-0.000907418085262,"K562, real motif"
15157,HNF4,-0.000783496245276,"K562, real motif"
15158,HNF4,-0.00200065271929,"K562, real motif"
15159,HNF4,0.000235824365518,"K562, real motif"
15160,HNF4,0.00394795974717,"K562, real motif"
15161,HNF4,-0.00127796491142,"K562, real motif"
15162,HNF4,0.00208050594665,"K562, real motif"
15163,HNF4,0.0012422533473,"K562, real motif"
15164,HNF4,-0.00412674015388,"K562, real motif"
15165,HNF4,-0.00170362589415,"K562, real motif"
15166,HNF4,-0.00356604182161,"K562, real motif"
15167,HNF4,0.000672312220559,"K562, real motif"
15168,HNF4,-0.00283120688982,"K562, real motif"
15169,HNF4,-0.000255671911873,"K562, real motif"
15170,HNF4,-0.000374493392883,"K562, real motif"
15171,HNF4,-6.96385613992e-05,"K562, real motif"
15172,HNF4,-0.000582030799706,"K562, real motif"
15173,HNF4,-0.00051278428873,"K562, real motif"
15174,HNF4,-0.000325076223817,"K562, real motif"
15175,HNF4,-0.00363674969412,"K562, real motif"
15176,HNF4,-0.000676049152389,"K562, real motif"
15177,HNF4,-0.00384628586471,"K562, real motif"
15178,HNF4,-0.00305661116727,"K562, real motif"
15179,HNF4,-0.00782064534724,"K562, real motif"
15180,HNF4,-0.00619453703985,"K562, real motif"
15181,HNF4,-0.00439084181562,"K562, real motif"
15182,HNF4,-0.00308642466553,"K562, real motif"
15183,HNF4,-0.00274692289531,"K562, real motif"
15184,HNF4,-0.0015343943378,"K562, real motif"
15185,HNF4,-0.00643337098882,"K562, real motif"
15186,HNF4,-0.00413459120318,"K562, real motif"
15187,HNF4,-0.00570340966806,"K562, real motif"
15188,HNF4,-0.00558665022254,"K562, real motif"
15189,HNF4,-0.00102418486495,"K562, real motif"
15190,HNF4,-0.00341196730733,"K562, real motif"
15191,HNF4,-0.00720024155453,"K562, real motif"
15192,HNF4,-0.000421744160121,"K562, real motif"
15193,HNF4,-0.00176176102832,"K562, real motif"
15194,HNF4,-0.00312548526563,"K562, real motif"
15195,HNF4,-0.000852424884215,"K562, real motif"
15196,HNF4,-0.0030262877699,"K562, real motif"
15197,HNF4,-0.000860685773659,"K562, real motif"
15198,HNF4,-0.000347940804204,"K562, real motif"
15199,HNF4,-0.000970674038399,"K562, real motif"
15200,HNF4,-0.00552535569295,"K562, real motif"
15201,HNF4,-0.00335639435798,"K562, real motif"
15202,HNF4,-0.000488321762532,"K562, real motif"
15203,HNF4,-0.00116440956481,"K562, real motif"
15204,HNF4,-0.00380449928343,"K562, real motif"
15205,HNF4,0.00260293553583,"K562, real motif"
15206,HNF4,-0.00146177702118,"K562, real motif"
15207,HNF4,-0.000217538166908,"K562, real motif"
15208,HNF4,0.000874372257385,"K562, real motif"
15209,HNF4,0.00193603150547,"K562, real motif"
15210,HNF4,0.000731276115403,"K562, real motif"
15211,HNF4,0.000753347936552,"K562, real motif"
15212,HNF4,-0.00357360579073,"K562, real motif"
15213,HNF4,0.001357640489,"K562, real motif"
15214,HNF4,0.00302688661031,"K562, real motif"
15215,HNF4,-0.00316469254903,"K562, real motif"
15216,HNF4,0.000928194087464,"K562, real motif"
15217,HNF4,-0.00230399263091,"K562, real motif"
15218,HNF4,-0.00734822684899,"K562, real motif"
15219,HNF4,-0.00277214427479,"K562, real motif"
15220,HNF4,0.000414167443523,"K562, real motif"
15221,HNF4,0.000981115037575,"K562, real motif"
15222,HNF4,-0.00162281468511,"K562, real motif"
15223,HNF4,0.000864603091031,"K562, real motif"
15224,HNF4,-0.00184746982995,"K562, real motif"
15225,HNF4,-0.000472230458399,"K562, real motif"
15226,HNF4,-0.00346023775637,"K562, real motif"
15227,HNF4,-0.00175050646067,"K562, real motif"
15228,HNF4,0.00294856098481,"K562, real motif"
15229,HNF4,0.00246071116999,"K562, real motif"
15230,HNF4,0.00146071007475,"K562, real motif"
15231,HNF4,0.00249471655115,"K562, real motif"
15232,HNF4,0.00333042372949,"K562, real motif"
15233,HNF4,0.00114797812421,"K562, real motif"
15234,HNF4,0.00377157703042,"K562, real motif"
15235,HNF4,-0.00233677378856,"K562, real motif"
15236,HNF4,0.00140807079151,"K562, real motif"
15237,HNF4,0.00303246243857,"K562, real motif"
15238,HNF4,0.00305572710931,"K562, real motif"
15239,HNF4,-0.000132653221954,"K562, real motif"
15240,HNF4,-0.00234111328609,"K562, real motif"
15241,HNF4,0.00699684070423,"K562, real motif"
15242,HNF4,0.00320719671436,"K562, real motif"
15243,HNF4,0.00518551794812,"K562, real motif"
15244,HNF4,0.00469188578427,"K562, real motif"
15245,HNF4,-0.00107572041452,"K562, real motif"
15246,HNF4,0.0014301588526,"K562, real motif"
15247,HNF4,-0.000721530697774,"K562, real motif"
15248,HNF4,-0.0019463179633,"K562, real motif"
15249,HNF4,-0.00055765057914,"K562, real motif"
15250,HNF4,-0.000430613785284,"K562, real motif"
15251,HNF4,-0.000959587458055,"K562, real motif"
15252,HNF4,-0.00314650428481,"K562, real motif"
15253,HNF4,-0.00435783481225,"K562, real motif"
15254,HNF4,-0.00356385693885,"K562, real motif"
15255,HNF4,-0.00736004253849,"K562, real motif"
15256,HNF4,-0.00147455919068,"K562, real motif"
15257,HNF4,-0.00364115019329,"K562, real motif"
15258,HNF4,-0.00258660200052,"K562, real motif"
15259,HNF4,-0.00787946768105,"K562, real motif"
15260,HNF4,-0.0109750246629,"K562, real motif"
15261,HNF4,-0.00286891800351,"K562, real motif"
15262,HNF4,-0.00767924124375,"K562, real motif"
15263,HNF4,-0.00864845421165,"K562, real motif"
15264,HNF4,-0.00214924570173,"K562, real motif"
15265,HNF4,-0.00567050697282,"K562, real motif"
15266,HNF4,-0.0073480992578,"K562, real motif"
15267,HNF4,-0.000773220031988,"K562, real motif"
15268,HNF4,-0.00355943758041,"K562, real motif"
15269,HNF4,-0.00330156111158,"K562, real motif"
15270,HNF4,-0.00383094605058,"K562, real motif"
15271,HNF4,-0.00201032753102,"K562, real motif"
15272,HNF4,-0.00119482248556,"K562, real motif"
15273,HNF4,-0.00179315602873,"K562, real motif"
15274,HNF4,-0.00145627604797,"K562, real motif"
15275,HNF4,-0.00542591838166,"K562, real motif"
15276,HNF4,-0.00211075390689,"K562, real motif"
15277,HNF4,-0.00315773766488,"K562, real motif"
15278,HNF4,-0.00620550056919,"K562, real motif"
15279,HNF4,-0.00435224501416,"K562, real motif"
15280,HNF4,-0.00203315122053,"K562, real motif"
15281,HNF4,-0.00344599527307,"K562, real motif"
15282,HNF4,-0.00261714844964,"K562, real motif"
15283,HNF4,-0.00479330541566,"K562, real motif"
15284,HNF4,-0.00545481219888,"K562, real motif"
15285,HNF4,-0.00402617361397,"K562, real motif"
15286,HNF4,-0.00673426454887,"K562, real motif"
15287,HNF4,-0.0070022046566,"K562, real motif"
15288,HNF4,-0.00604276685044,"K562, real motif"
15289,HNF4,-0.00418594386429,"K562, real motif"
15290,HNF4,-0.0039454032667,"K562, real motif"
15291,HNF4,-6.36241165921e-05,"K562, real motif"
15292,HNF4,0.00247752130963,"K562, real motif"
15293,HNF4,0.00725028524175,"K562, real motif"
15294,HNF4,0.000821953464765,"K562, real motif"
15295,HNF4,0.00363377318718,"K562, real motif"
15296,HNF4,0.00123095733579,"K562, real motif"
15297,HNF4,0.00241565634497,"K562, real motif"
15298,HNF4,0.00172490300611,"K562, real motif"
15299,HNF4,0.00204429007135,"K562, real motif"
15300,HNF4,-0.00487686879933,"K562, real motif"
15301,HNF4,-0.00374886090867,"K562, real motif"
15302,HNF4,-0.00109901826363,"K562, real motif"
15303,HNF4,-0.00287332176231,"K562, real motif"
15304,HNF4,-0.00324625219218,"K562, real motif"
15305,HNF4,-0.0019705069717,"K562, real motif"
15306,HNF4,-0.00308631616645,"K562, real motif"
15307,HNF4,0.000411477609305,"K562, real motif"
15308,HNF4,-0.000537500542123,"K562, real motif"
15309,HNF4,-0.00112583267037,"K562, real motif"
15310,HNF4,-0.00264767068438,"K562, real motif"
15311,HNF4,-0.000550564029254,"K562, real motif"
15312,HNF4,-0.00222788075916,"K562, real motif"
15313,HNF4,0.0019386728527,"K562, real motif"
15314,HNF4,-0.0023838209454,"K562, real motif"
15315,HNF4,-0.00496110180393,"K562, real motif"
15316,HNF4,-0.00187800859567,"K562, real motif"
15317,HNF4,-0.00183161569294,"K562, real motif"
15318,HNF4,-0.00748172588646,"K562, real motif"
15319,HNF4,-0.003886628896,"K562, real motif"
15320,HNF4,0.000892995100003,"K562, real motif"
15321,HNF4,0.000609690556303,"K562, real motif"
15322,HNF4,0.00250624469481,"K562, real motif"
15323,HNF4,-0.00371163431555,"K562, real motif"
15324,HNF4,-0.00582317821681,"K562, real motif"
15325,HNF4,-0.00530120776966,"K562, real motif"
15326,HNF4,-0.00164037651848,"K562, real motif"
15327,HNF4,-0.00127119629178,"K562, real motif"
15328,HNF4,-0.000858837098349,"K562, real motif"
15329,HNF4,0.00250582792796,"K562, real motif"
15330,HNF4,0.00196212367155,"K562, real motif"
15331,HNF4,0.00159818620887,"K562, real motif"
15332,HNF4,0.00399954104796,"K562, real motif"
15333,HNF4,0.000647333974484,"K562, real motif"
15334,HNF4,0.00385919003747,"K562, real motif"
15335,HNF4,0.00586095638573,"K562, real motif"
15336,HNF4,0.00247695832513,"K562, real motif"
15337,HNF4,-3.51192429662e-05,"K562, real motif"
15338,HNF4,0.00534460647032,"K562, real motif"
15339,HNF4,0.00417659245431,"K562, real motif"
15340,HNF4,0.00647964095697,"K562, real motif"
15341,HNF4,0.00155746622477,"K562, real motif"
15342,HNF4,0.00517278630286,"K562, real motif"
15343,HNF4,0.0011584853055,"K562, real motif"
15344,HNF4,-0.00141938740853,"K562, real motif"
15345,HNF4,0.00777933932841,"K562, real motif"
15346,HNF4,0.00404393719509,"K562, real motif"
15347,HNF4,0.00139322306495,"K562, real motif"
15348,HNF4,-0.000492755731102,"K562, real motif"
15349,HNF4,0.0015468262136,"K562, real motif"
15350,HNF4,0.00146509055048,"K562, real motif"
15351,HNF4,0.00121116440278,"K562, real motif"
15352,HNF4,0.000588667171542,"K562, real motif"
15353,HNF4,0.000427076040069,"K562, real motif"
15354,HNF4,-0.000784499163274,"K562, real motif"
15355,HNF4,-0.00312954001129,"K562, real motif"
15356,HNF4,-0.000189201746252,"K562, real motif"
15357,HNF4,-0.000872961070854,"K562, real motif"
15358,HNF4,-0.000463877717266,"K562, real motif"
15359,HNF4,-0.00156508013606,"K562, real motif"
15360,HNF4,-0.00238173361868,"K562, real motif"
15361,HNF4,0.000412179011619,"K562, real motif"
15362,HNF4,-0.000230378398555,"K562, real motif"
15363,HNF4,-0.00139692553785,"K562, real motif"
15364,HNF4,-0.000631046481431,"K562, real motif"
15365,HNF4,-0.000368654407794,"K562, real motif"
15366,HNF4,-0.00332550122403,"K562, real motif"
15367,HNF4,0.000558691855986,"K562, real motif"
15368,HNF4,0.000627794710454,"K562, real motif"
15369,HNF4,0.00176048802678,"K562, real motif"
15370,HNF4,0.00193724036217,"K562, real motif"
15371,HNF4,-0.00125780107919,"K562, real motif"
15372,HNF4,-0.00398881500587,"K562, real motif"
15373,HNF4,-0.00322040356696,"K562, real motif"
15374,HNF4,0.000398448522901,"K562, real motif"
15375,HNF4,-0.000969017331954,"K562, real motif"
15376,HNF4,-0.000551303906832,"K562, real motif"
15377,HNF4,-0.00233871978708,"K562, real motif"
15378,HNF4,-0.000560562533792,"K562, real motif"
15379,HNF4,0.000605301233009,"K562, real motif"
15380,HNF4,-0.00111302512232,"K562, real motif"
15381,HNF4,0.000857400940731,"K562, real motif"
15382,HNF4,-0.000191965140402,"K562, real motif"
15383,HNF4,0.00220542051829,"K562, real motif"
15384,HNF4,-0.00168827548623,"K562, real motif"
15385,HNF4,0.00176656397525,"K562, real motif"
15386,HNF4,0.00415801350027,"K562, real motif"
15387,HNF4,-0.0020846016705,"K562, real motif"
15388,HNF4,-0.000944949511904,"K562, real motif"
15389,HNF4,-0.00164898613002,"K562, real motif"
15390,HNF4,-0.0037501277402,"K562, real motif"
15391,HNF4,-0.00299808010459,"K562, real motif"
15392,HNF4,0.00156807526946,"K562, real motif"
15393,HNF4,0.000381895253668,"K562, real motif"
15394,HNF4,-0.0015027448535,"K562, real motif"
15395,HNF4,-0.000785608601291,"K562, real motif"
15396,HNF4,0.00107413495425,"K562, real motif"
15397,HNF4,-0.00031269621104,"K562, real motif"
15398,HNF4,0.0032845325768,"K562, real motif"
15399,HNF4,0.000776110391598,"K562, real motif"
15400,HNF4,0.00207313592546,"K562, real motif"
15401,HNF4,0.00170429388527,"K562, real motif"
15402,HNF4,0.00215878989547,"K562, real motif"
15403,HNF4,-0.000997413997538,"K562, real motif"
15404,HNF4,0.00116753566545,"K562, real motif"
15405,HNF4,0.0015806988813,"K562, real motif"
15406,HNF4,-0.00270615168847,"K562, real motif"
15407,HNF4,-0.00486491294578,"K562, real motif"
15408,HNF4,-0.00205265381373,"K562, real motif"
15409,HNF4,0.000880331732333,"K562, real motif"
15410,HNF4,-8.36783219711e-05,"K562, real motif"
15411,HNF4,-0.00230167410336,"K562, real motif"
15412,HNF4,-0.00499023124576,"K562, real motif"
15413,HNF4,-0.00154525553808,"K562, real motif"
15414,HNF4,-0.000788850884419,"K562, real motif"
15415,HNF4,-0.00654664076865,"K562, real motif"
15416,HNF4,-0.000887587841135,"K562, real motif"
15417,HNF4,-0.00927827041596,"K562, real motif"
15418,HNF4,-0.00785296689719,"K562, real motif"
15419,HNF4,-0.00605002790689,"K562, real motif"
15420,HNF4,-0.00410936353728,"K562, real motif"
15421,HNF4,-0.0043275183998,"K562, real motif"
15422,HNF4,-0.00235948245972,"K562, real motif"
15423,HNF4,-0.00360187212937,"K562, real motif"
15424,HNF4,-0.00488946214318,"K562, real motif"
15425,HNF4,-0.00158619193826,"K562, real motif"
15426,HNF4,-0.00266628502868,"K562, real motif"
15427,HNF4,0.0012775453506,"K562, real motif"
15428,HNF4,-0.00323313288391,"K562, real motif"
15429,HNF4,-0.00583575060591,"K562, real motif"
15430,HNF4,-0.00615158490837,"K562, real motif"
15431,HNF4,-0.00428652623668,"K562, real motif"
15432,HNF4,-0.00402656802908,"K562, real motif"
15433,HNF4,-0.00369674433023,"K562, real motif"
15434,HNF4,-0.00453726155683,"K562, real motif"
15435,HNF4,-0.000799471337814,"K562, real motif"
15436,HNF4,-0.000673634407576,"K562, real motif"
15437,HNF4,-0.00137952005025,"K562, real motif"
15438,HNF4,-0.00343723152764,"K562, real motif"
15439,HNF4,-0.00216793082654,"K562, real motif"
15440,HNF4,0.0011280576,"K562, real motif"
15441,HNF4,0.00155964959413,"K562, real motif"
15442,HNF4,0.0038635849487,"K562, real motif"
15443,HNF4,-0.00226185633801,"K562, real motif"
15444,HNF4,-0.000208823315916,"K562, real motif"
15445,HNF4,0.000174450746272,"K562, real motif"
15446,HNF4,6.23820451437e-05,"K562, real motif"
15447,HNF4,0.00476270029321,"K562, real motif"
15448,HNF4,0.00147930474486,"K562, real motif"
15449,HNF4,0.00193679844961,"K562, real motif"
15450,HNF4,0.000607695430517,"K562, real motif"
15451,HNF4,-0.000997642171569,"K562, real motif"
15452,HNF4,-0.000866504095029,"K562, real motif"
15453,HNF4,-0.00133381283376,"K562, real motif"
15454,HNF4,0.00094061967684,"K562, real motif"
15455,HNF4,-0.00297915074043,"K562, real motif"
15456,HNF4,0.0029967429582,"K562, real motif"
15457,HNF4,0.000236482941546,"K562, real motif"
15458,HNF4,-0.00629667239264,"K562, real motif"
15459,HNF4,-0.00279335188679,"K562, real motif"
15460,HNF4,-0.00537758367136,"K562, real motif"
15461,HNF4,-0.00376805034466,"K562, real motif"
15462,HNF4,-0.00390052609146,"K562, real motif"
15463,HNF4,-0.00774503080174,"K562, real motif"
15464,HNF4,-0.00521655986086,"K562, real motif"
15465,HNF4,-0.00551764294505,"K562, real motif"
15466,HNF4,-0.00337016466074,"K562, real motif"
15467,HNF4,-0.00768858753145,"K562, real motif"
15468,HNF4,-0.00695718033239,"K562, real motif"
15469,HNF4,-0.00330175296403,"K562, real motif"
15470,HNF4,-0.00378647912294,"K562, real motif"
15471,HNF4,-0.00435218494385,"K562, real motif"
15472,HNF4,-0.00471411133185,"K562, real motif"
15473,HNF4,-0.00502887414768,"K562, real motif"
15474,HNF4,-0.00501559162512,"K562, real motif"
15475,HNF4,-0.00540398061275,"K562, real motif"
15476,HNF4,-0.00787010975182,"K562, real motif"
15477,HNF4,-0.00719814747572,"K562, real motif"
15478,HNF4,-0.00862302910537,"K562, real motif"
15479,HNF4,-0.00334370997734,"K562, real motif"
